LSTM-VQE,VQE after LSTM,VQE Random,VQE Zeros
-0.2549389600753784,-1.0415949821472168,-1.6829520463943481,-2.180143117904663
-0.25493913888931274,-1.0561457872390747,-1.7094529867172241,-2.1802074909210205
-0.25493910908699036,-1.0703459978103638,-1.735327959060669,-2.180251359939575
-0.25493893027305603,-1.0841987133026123,-1.7605302333831787,-2.1802737712860107
-0.25493907928466797,-1.0977100133895874,-1.7850173711776733,-2.1802799701690674
-0.25493907928466797,-1.1108897924423218,-1.8087509870529175,-2.1802799701690674
-0.25493893027305603,-1.1237515211105347,-1.8316969871520996,
-0.25493907928466797,-1.1363122463226318,-1.8538256883621216,
-0.25493893027305603,-1.1485917568206787,-1.8751121759414673,
-0.25493907928466797,-1.16061270236969,-1.895535945892334,
-0.2549390494823456,-1.1723986864089966,-1.9150813817977905,
-0.2549392282962799,-1.183973789215088,-1.9337382316589355,
-0.2549392282962799,-1.1953613758087158,-1.9515005350112915,
-0.25493907928466797,-1.2065826654434204,-1.9683679342269897,
-0.2549390494823456,-1.2176564931869507,-1.984344244003296,
-0.2549391984939575,-1.2285977602005005,-1.9994380474090576,
-0.2549392282962799,-1.2394174337387085,-2.013662338256836,
-0.25493910908699036,-1.2501219511032104,-2.027034044265747,
-0.2549390494823456,-1.2607139348983765,-2.0395731925964355,
-0.2549392282962799,-1.2711912393569946,-2.051302909851074,
-0.2549389600753784,-1.2815485000610352,-2.062249183654785,
-0.2549391984939575,-1.2917768955230713,-2.072439193725586,
-0.2549392282962799,-1.3018659353256226,-2.081901788711548,
-0.25493907928466797,-1.3118036985397339,-2.090667486190796,
-0.2549390196800232,-1.3215786218643188,-2.098766565322876,
-0.2549391984939575,-1.3311799764633179,-2.1062307357788086,
-0.2549391984939575,-1.3405991792678833,-2.1130926609039307,
-0.2549392282962799,-1.3498303890228271,-2.119384765625,
-0.25493910908699036,-1.3588712215423584,-2.12514066696167,
-0.2549390494823456,-1.3677223920822144,-2.130394220352173,
-0.2549391984939575,-1.3763883113861084,-2.1351795196533203,
-0.25493910908699036,-1.3848762512207031,-2.1395297050476074,
-0.25493910908699036,-1.3931958675384521,-2.1434783935546875,
-0.2549390494823456,-1.4013588428497314,-2.14705753326416,
-0.2549392282962799,-1.4093785285949707,-2.1502976417541504,
-0.2549389600753784,-1.4172693490982056,-2.1532278060913086,
-0.2549391984939575,-1.4250469207763672,-2.1558754444122314,
-0.2549392282962799,-1.432727575302124,-2.1582655906677246,
-0.25493907928466797,-1.44032883644104,-2.160421848297119,
-0.2549390196800232,-1.4478687047958374,-2.162365436553955,
-0.2549391984939575,-1.455365777015686,-2.1641159057617188,
-0.2549391984939575,-1.4628392457962036,-2.165691614151001,
-0.2549392282962799,-1.4703083038330078,-2.1671087741851807,
-0.25493910908699036,-1.4777921438217163,-2.1683831214904785,
-0.2549390494823456,-1.485309362411499,-2.1695282459259033,
-0.2549391984939575,-1.4928781986236572,-2.170557737350464,
-0.25493910908699036,-1.5005155801773071,-2.1714835166931152,
-0.25493910908699036,-1.5082367658615112,-2.172316551208496,
-0.2549390494823456,-1.516055703163147,-2.173067092895508,
-0.2549392282962799,-1.5239840745925903,-2.1737446784973145,
-0.2549389600753784,-1.5320314168930054,-2.1743574142456055,
-0.2549391984939575,-1.5402053594589233,-2.174912691116333,
-0.2549392282962799,-1.5485103130340576,-2.175416946411133,
-0.25493907928466797,-1.5569489002227783,-2.175875663757324,
-0.2549390196800232,-1.565521240234375,-2.1762940883636475,
-0.2549391984939575,-1.5742249488830566,-2.176675796508789,
-0.2549391984939575,-1.5830557346343994,-2.1770243644714355,
-0.2549392282962799,-1.5920075178146362,-2.177342414855957,
-0.25493910908699036,-1.6010724306106567,-2.1776328086853027,
-0.2549390494823456,-1.610241174697876,-2.1778974533081055,
-0.2549391984939575,-1.6195034980773926,-2.178138256072998,
,-1.6288484334945679,-2.1783571243286133,
,-1.6382642984390259,-2.178555965423584,
,-1.6477396488189697,-2.1787362098693848,
,-1.6572632789611816,-2.1788995265960693,
,-1.6668245792388916,-2.179047107696533,
,-1.6764131784439087,-2.179180860519409,
,-1.6860194206237793,-2.1793019771575928,
,-1.695635199546814,-2.1794111728668213,
,-1.7052521705627441,-2.1795101165771484,
,-1.7148637771606445,-2.1795992851257324,
,-1.7244633436203003,-2.1796796321868896,
,-1.7340452671051025,-2.1797523498535156,
,-1.743604063987732,-2.1798176765441895,
,-1.7531347274780273,-2.1798763275146484,
,-1.7626317739486694,-2.179929256439209,
,-1.7720903158187866,-2.17997670173645,
,-1.7815049886703491,-2.1800191402435303,
,-1.790869951248169,-2.1800572872161865,
,-1.800179362297058,-2.180091619491577,
,-1.8094267845153809,-2.1801223754882812,
,-1.818605661392212,-2.180150032043457,
,-1.8277089595794678,-2.1801745891571045,
,-1.8367297649383545,-2.180196762084961,
,-1.8456605672836304,-2.1802163124084473,
,-1.8544946908950806,-2.180233955383301,
,-1.8632254600524902,-2.1802496910095215,
,-1.8718461990356445,-2.1802637577056885,
,-1.8803510665893555,-2.1802761554718018,
,-1.8887343406677246,-2.1802871227264404,
,-1.89699125289917,-2.1802968978881836,
,-1.9051175117492676,-2.180305242538452,
,-1.9131096601486206,-2.1803128719329834,
,-1.920964241027832,-2.1803195476531982,
,-1.9286792278289795,-2.180325508117676,
,-1.9362525939941406,-2.180330753326416,
,-1.9436830282211304,-2.180335521697998,
,-1.9509692192077637,-2.180339813232422,
,-1.9581108093261719,-2.1803433895111084,
,-1.9651069641113281,-2.180346965789795,
,-1.9719574451446533,-2.180349826812744,
,-1.978662133216858,-2.1803526878356934,
,-1.9852207899093628,-2.1803553104400635,
,-1.991633653640747,-2.1803574562072754,
,-1.9979009628295898,-2.1803596019744873,
,-2.0040228366851807,-2.180361270904541,
,-2.009999990463257,-2.180363178253174,
,-2.0158326625823975,-2.1803646087646484,
,-2.021522045135498,-2.180366039276123,
,-2.027068614959717,-2.1803672313690186,
,-2.032473564147949,-2.180368423461914,
,-2.03773832321167,-2.1803693771362305,
,-2.0428640842437744,,
,-2.047852039337158,,
,-2.052704095840454,,
,-2.057421922683716,,
,-2.062006950378418,,
,-2.0664613246917725,,
,-2.070786714553833,,
,-2.0749852657318115,,
,-2.0790586471557617,,
,-2.0830090045928955,,
,-2.086838483810425,,
,-2.0905489921569824,,
,-2.094142436981201,,
,-2.097621440887451,,
,-2.100987672805786,,
,-2.104243516921997,,
,-2.107391357421875,,
,-2.1104328632354736,,
,-2.113370895385742,,
,-2.1162071228027344,,
,-2.1189444065093994,,
,-2.12158465385437,,
,-2.1241302490234375,,
,-2.1265833377838135,,
,-2.128946304321289,,
,-2.1312215328216553,,
,-2.133411407470703,,
,-2.1355178356170654,,
,-2.137543201446533,,
,-2.1394896507263184,,
,-2.141359806060791,,
,-2.143155574798584,,
,-2.1448793411254883,,
,-2.146533250808716,,
,-2.1481192111968994,,
,-2.14963960647583,,
,-2.1510965824127197,,
,-2.1524922847747803,,
,-2.1538283824920654,,
,-2.155107259750366,,
,-2.1563308238983154,,
,-2.157500982284546,,
,-2.1586194038391113,,
,-2.1596882343292236,,
,-2.1607093811035156,,
,-2.161684513092041,,
,-2.1626152992248535,,
,-2.163503408432007,,
,-2.164350748062134,,
,-2.165158748626709,,
,-2.165929079055786,,
,-2.16666316986084,,
,-2.1673624515533447,,
,-2.1680285930633545,,
,-2.1686625480651855,,
,-2.1692662239074707,,
,-2.1698405742645264,,
,-2.170387029647827,,
,-2.1709065437316895,,
,-2.171400785446167,,
,-2.171870231628418,,
,-2.172316551208496,,
,-2.1727404594421387,,
,-2.173142910003662,,
,-2.173525333404541,,
,-2.1738882064819336,,
,-2.1742324829101562,,
,-2.1745593547821045,,
,-2.1748692989349365,,
,-2.1751632690429688,,
,-2.1754419803619385,,
,-2.175706148147583,,
,-2.1759564876556396,,
,-2.1761937141418457,,
,-2.1764185428619385,,
,-2.176631450653076,,
,-2.176833152770996,,
,-2.1770238876342773,,
,-2.1772046089172363,,
,-2.177375555038452,,
,-2.177537441253662,,
,-2.1776905059814453,,
,-2.17783522605896,,
,-2.1779723167419434,,
,-2.1781017780303955,,
,-2.1782243251800537,,
,-2.178339958190918,,
,-2.1784496307373047,,
,-2.1785528659820557,,
,-2.1786508560180664,,
,-2.1787431240081787,,
,-2.17883038520813,,
,-2.178912878036499,,
,-2.1789908409118652,,
,-2.1790642738342285,,
,-2.179133892059326,,
,-2.179199457168579,,
,-2.1792616844177246,,
,-2.1793200969696045,,
,-2.179375410079956,,
,-2.1794276237487793,,
,-2.1794769763946533,,
,-2.1795237064361572,,
,-2.179567575454712,,
,-2.1796092987060547,,
,-2.1796483993530273,,
,-2.179685592651367,,
,-2.179720640182495,,
,-2.1797537803649902,,
,-2.1797850131988525,,
,-2.179814577102661,,
,-2.179842472076416,,
,-2.1798689365386963,,
,-2.179893970489502,,
,-2.179917573928833,,
,-2.1799397468566895,,
,-2.1799609661102295,,
,-2.179980993270874,,
,-2.179999828338623,,
,-2.1800177097320557,,
,-2.180034637451172,,
,-2.1800506114959717,,
,-2.180065870285034,,
,-2.1800801753997803,,
,-2.180093765258789,,
,-2.1801066398620605,,
,-2.180119037628174,,
,-2.1801304817199707,,
,-2.1801416873931885,,
,-2.180152177810669,,
,-2.180161952972412,,
,-2.180171489715576,,
,-2.180180311203003,,
,-2.1801888942718506,,
,-2.18019700050354,,
,-2.1802046298980713,,
,-2.1802120208740234,,
,-2.1802189350128174,,
,-2.1802256107330322,,
,-2.180231809616089,,
,-2.1802380084991455,,
,-2.180243730545044,,
,-2.1802492141723633,,
,-2.1802544593811035,,
,-2.1802592277526855,,
,-2.1802639961242676,,
,-2.1802685260772705,,
,-2.1802730560302734,,
,-2.180277109146118,,
,-2.180281162261963,,
,-2.1802849769592285,,
,-2.180288553237915,,
,-2.1802918910980225,,
,-2.18029522895813,,
,-2.1802985668182373,,
,-2.1803014278411865,,
,-2.180304527282715,,
,-2.180307149887085,,
,-2.180310010910034,,
,-2.180312395095825,,
,-2.1803150177001953,,
,-2.1803174018859863,,
,-2.1803195476531982,,
,-2.18032169342041,,
,-2.180323839187622,,
,-2.180325984954834,,
,-2.180327892303467,,
,-2.1803297996520996,,
,-2.1803314685821533,,
,-2.180333375930786,,
,-2.18033504486084,,
,-2.1803364753723145,,
,-2.180338144302368,,
,-2.1803395748138428,,
,-2.1803410053253174,,
,-2.180342435836792,,
,-2.1803436279296875,,
,-2.180345058441162,,
,-2.1803462505340576,,
,-2.180347442626953,,
,-2.1803486347198486,,
,-2.180349588394165,,
